Unnamed: 0,position_group,position,height,weight,years_of_experience,team_abbr,entry_year,rookie_year,BMI
10212,DB,CB,69,158,3.418217966607946,LA,2016,2016,25.307202200524248
10214,QB,QB,75,215,-1.1738799644089726,LA,2023,2023,23.883802086143245
10219,DB,CB,68,183,4.802062271015318,LA,2019,2019,27.7578943761133
10227,DL,DE,77,270,3.067906338163552,LA,2021,2021,23.57645118610004
10228,WR,WR,70,175,-1.8316822472060261,LA,2020,2020,23.31756491401699
10231,LB,OLB,71,255,0.9486900883606555,LA,2017,2017,21.235999574297548
10237,DB,FS,71,195,14.497431683179627,LA,2007,2007,34.00997694380941
10238,LB,ILB,74,230,4.857702343537732,LA,2021,2021,29.0214365973184
10239,SPEC,P,76,235,-0.10343122429028392,LA,2023,2023,24.357486356706737
10241,DL,DE,78,269,6.760947297473358,LA,2010,2010,26.944203875279594
10243,LB,LB,70,229,2.095843501809159,LA,2017,2017,22.80353290772217
10254,DB,CB,69,190,4.5944423917491966,LA,2018,2018,22.158927081705865
10255,OL,G,76,312,0.678946987762233,LA,2023,2023,23.09634216726197
10266,TE,TE,76,246,0.18759765106257997,LA,2016,2016,19.900883899801965
10269,TE,TE,77,253,2.950970659161963,LA,2021,2021,22.4794101341855
10273,OL,C,77,309,0.8396399189551692,LA,2017,2017,20.206256341795275
10275,DL,DE,74,253,0.33085130461557777,LA,2018,2018,21.310811247917595
10278,LB,OLB,75,258,2.4510014381313363,LA,2019,2019,23.659762177717973
10281,LB,ILB,72,222,0.8794170411374032,LA,2023,2023,23.16282109112759
10283,LB,ILB,72,230,0.9226239230152418,LA,2022,2022,21.444823475282742
10284,WR,WR,74,205,1.3764964500195378,LA,2019,2019,25.102114927804042
10291,OL,G,77,321,2.3131321400131553,LA,2018,2018,23.202781982029276
10301,DB,FS,72,215,0.6870657958589163,LA,2023,2023,20.905501190570202
10309,OL,G,75,316,2.466540859278603,LA,2018,2018,24.179163135981895
10333,DB,SS,72,209,5.888419750486449,LA,2017,2017,30.048999492428145
10334,OL,C,76,312,11.964174421293537,LA,2008,2008,31.04524322797571
10335,WR,WR,72,190,-0.531454551359215,LA,2019,2019,20.902270559301336
10340,DL,DE,77,275,1.4321405746345441,LA,2020,2020,19.947575690006772
10342,DB,FS,74,205,4.34670997760492,LA,2020,2020,24.603872342379304
10344,DB,CB,72,180,2.5115565515844236,LA,2023,2023,24.22794583628533
10352,OL,T,77,321,4.159922255494247,LA,2018,2018,24.136783796334832
10353,LB,OLB,75,242,2.96771938895053,LA,2017,2017,20.746634295783373
10359,OL,T,75,295,0.6405429350747734,LA,2019,2019,20.747249275545474
10367,SPEC,K,71,197,7.123078201656181,LA,2011,2011,29.89523166293484
10368,DB,CB,71,195,0.8868719474842596,LA,2019,2019,25.488812370699904
10371,LB,OLB,74,275,0.7007836365541757,LA,2022,2022,20.71727020717873
10372,LB,ILB,72,240,0.23278674294016363,LA,2023,2023,23.508464294456957
10374,WR,WR,74,196,0.24323602298407365,LA,2016,2016,19.813119646548504
10378,LB,LB,72,225,-2.1899217049785533,LA,2019,2019,23.27568737050492
10379,LB,LB,74,238,1.1945922205137307,LA,2017,2017,23.326686250148082
10380,OL,G,76,321,4.958385819842042,LA,2020,2020,27.3701530711225
10385,DL,NT,75,290,0.0516609768510798,LA,2023,2023,18.60597598943068
10388,TE,TE,76,250,0.22907468820570256,LA,2020,2020,23.51562648559377
10389,SPEC,LS,74,240,10.074318012715562,LA,2011,2011,29.036674481531886
10390,RB,RB,69,199,2.2243396567780827,LA,2022,2022,25.260895901326343
10393,WR,WR,70,170,0.9040175547613144,LA,2018,2018,24.46254788452862
10394,RB,RB,68,187,6.7025177991261495,LA,2012,2012,26.823331838337804
10395,WR,WR,72,201,3.3119837385739466,LA,2017,2017,23.116729338809932
10397,LB,OLB,75,255,0.3207857259326839,LA,2019,2019,23.783942372511866
10398,DL,DT,75,291,4.194051943605874,LA,2020,2020,24.81552736171386
10401,RB,RB,71,189,-1.270061088712032,LA,2018,2018,19.365387330846293
10408,OL,G,77,310,2.286955854301709,LA,2022,2022,21.760564635095825
10409,DL,DT,76,285,-0.8319549174944512,LA,2018,2018,18.46330272512912
10411,DL,DT,73,300,1.361717273471506,LA,2015,2015,21.932619772303926
10413,QB,QB,75,220,0.1846243716838789,LA,2018,2018,24.334621152327472
10414,RB,RB,71,222,3.933765068100775,LA,2015,2015,25.109295147081408
10418,DL,DE,74,250,2.1247714030169615,LA,2018,2018,22.427804570265792
10427,DL,DT,74,285,4.331339061988404,LA,2019,2019,26.64164921975204
10434,LB,OLB,75,265,6.920367502144261,LA,2015,2015,25.179304008054206
10435,OL,C,75,313,2.7771049804444363,LA,2016,2016,24.134674034976662
10438,QB,QB,75,220,15.071253749910893,LA,2009,2009,32.19061687948659
10441,DL,DT,76,295,-1.2935076252040958,LA,2018,2018,22.65280591353384
10444,LB,OLB,76,310,2.304305122802936,LA,2020,2020,20.458556844123052
10451,OL,C,75,308,-0.9181269834165748,LA,2023,2023,19.656915619979085
10454,TE,TE,77,244,3.2395840064415617,LA,2021,2021,20.991217486320025
10459,OL,C,76,315,-0.39622967810175985,LA,2019,2019,21.20344578171023
10462,LB,OLB,75,225,1.0683793336940164,LA,2023,2023,25.170720540850674
10463,RB,RB,70,195,0.604120889588518,LA,2018,2018,21.41199020340491
10466,TE,TE,74,245,4.3036387521047885,LA,2022,2022,23.991179250082048
10469,LB,OLB,77,260,-1.479444223139724,LA,2023,2023,22.707837892170467
10470,OL,G,77,315,9.259233239786798,LA,2013,2013,30.618562384761354
10471,DL,DT,75,310,2.1464408704007276,LA,2017,2017,23.325366474742932
10480,WR,WR,74,197,0.02662116197296538,LA,2016,2016,23.38806452148086
10487,WR,WR,74,205,1.0071333364731596,LA,2023,2023,20.551084253775322
10488,DB,FS,73,205,2.336144963026229,LA,2022,2022,26.391250141969188
10493,DB,CB,71,188,0.7725237400465922,LA,2018,2018,26.838179205906716
10496,DB,FS,72,202,-0.8239354869719996,LA,2023,2023,22.46567674149705
10500,RB,RB,69,185,-0.7191094514491859,LA,2020,2020,17.327960141299968
10510,OL,T,80,328,11.049812095785926,LA,2015,2015,28.61840794225458
10515,TE,TE,77,253,0.000682818957482628,LA,2019,2019,23.226128616608882
10519,RB,RB,68,190,2.782130001531459,LA,2022,2022,23.104525006739294
10521,RB,RB,72,238,4.209100618332447,LA,2018,2018,27.490767541332907
10522,DB,SS,70,195,1.2201470537783612,LA,2022,2022,24.030417466516585
10523,DL,DE,74,260,8.081984809249942,LA,2012,2012,26.244438364943367
10524,OL,T,79,315,-0.3495762115515322,LA,2019,2019,21.81982627345643
10525,LB,ILB,74,235,-0.41521376790527154,LA,2023,2023,19.92168392118813
10528,DB,CB,71,178,8.034027411072232,LA,2010,2010,27.25864943092568
10536,OL,G,75,304,0.11137260184005242,LA,2023,2023,20.968774340422932
10540,DB,CB,72,198,4.820906714983844,LA,2016,2016,27.72415830095477
10541,DB,CB,69,183,2.395819781095923,LA,2022,2022,27.909097960429136
10543,RB,RB,71,215,3.6928557558178117,LA,2018,2018,21.722622362600962
10548,QB,QB,71,190,0.73463754545933,LA,2023,2023,18.667813709402026
10549,OL,G,76,330,-0.9858038086678267,LA,2023,2023,20.81959249022975
10557,DL,DE,76,289,0.7158449020712028,LA,2020,2020,19.464260033792478
10561,SPEC,K,72,180,1.1947628618769377,LA,2023,2023,22.92875721065569
10562,DB,SS,70,188,0.8946471875738723,LA,2023,2023,24.124125258913566
10563,DL,DT,74,300,-1.372859451481064,LA,2023,2023,24.027282178496904
10564,DB,CB,70,185,1.3514799003522016,LA,2015,2015,23.348825047677103
10574,DB,CB,72,180,-1.9782252493748103,LA,2023,2023,20.228931875738475
10594,TE,TE,79,258,0.04693490206036963,LA,2017,2017,18.07608459829609
10596,DB,CB,69,180,1.897767016745977,LA,2023,2023,23.38080721009378
10597,OL,G,74,315,3.0521072827310136,LA,2020,2020,24.27904961901063
10602,LB,ILB,75,245,4.165676954508418,LA,2019,2019,26.193887496581382
10603,WR,WR,69,153,3.7640297815728596,LA,2021,2021,23.217844644042817
10605,TE,TE,78,257,6.457198484790354,LA,2016,2016,25.64993373888153
10606,WR,WR,74,197,-0.6327550298850391,LA,2023,2023,18.601066968472104
10607,WR,WR,74,205,4.596441137581753,LA,2020,2020,20.634923182539097
10608,DB,CB,72,180,-0.6342858476894031,LA,2023,2023,19.339005725023853
10609,DB,DB,71,193,-0.23596998721097162,LA,2017,2017,18.69416938044629
10610,DL,DT,76,290,0.7441857103150346,LA,2019,2019,23.194354588061746
10611,DB,DB,70,187,0.42154608353656126,LA,2020,2020,21.258814145141876
10613,WR,WR,74,197,4.266818396295402,LA,2020,2020,23.910298617257205
10618,DB,CB,74,192,0.6608777207299612,LA,2022,2022,20.493788312160547
10619,OL,C,76,300,0.37006111526895535,LA,2019,2019,15.7939119156634
10621,OL,T,76,300,-0.12373268009975662,LA,2023,2023,24.930008621425273
10626,LB,LB,76,255,0.45780560992578473,LA,2017,2017,20.319922881394476
10629,RB,RB,71,208,-0.49693202511797824,LA,2020,2020,20.827307442717604
10630,WR,WR,70,170,-0.18256897437954112,LA,2023,2023,18.9624173873557
10632,RB,RB,72,215,-0.9899577925520139,LA,2023,2023,23.25089023209486
10633,RB,FB,74,238,2.964992389993764,LA,2015,2015,24.362352547070284
10634,LB,OLB,76,267,0.18899913637115517,LA,2022,2022,20.479568824928073
10635,OL,T,77,300,0.8859535498380067,LA,2022,2022,21.835708262198555
10638,DB,FS,75,205,0.25866114785538813,LAC,2023,2023,25.537422647748514
10640,DL,DT,74,290,0.21273977585766032,LAC,2020,2020,22.002978979337808
10641,RB,RB,69,194,1.7828737349485726,LAC,2022,2022,22.88454453923219
10651,WR,WR,72,195,6.568874430424901,LAC,2016,2016,24.7154491290189
10653,DB,SS,71,202,4.408052846836756,LAC,2020,2020,21.296474691841123
10655,DB,CB,72,193,0.5507975722736632,LAC,2023,2023,22.065480953432875
10656,LB,ILB,73,235,3.4447738078315946,LAC,2021,2021,25.06231189013135
10658,RB,RB,72,220,3.174346317197858,LAC,2014,2014,26.42121135069384
10659,LB,OLB,76,250,0.1493634822711889,LAC,2023,2023,17.607561368590524
10660,OL,T,79,320,2.3641402960546616,LAC,2022,2022,21.404705553192205
10664,RB,FB,72,257,0.007178466907941942,LAC,2018,2018,20.843542745722658
10670,TE,TE,76,255,14.913522341628916,LAC,2003,2003,32.432503941993836
10673,DB,DB,70,208,1.16048962397348,LAC,2018,2018,22.52227535372459
10676,TE,TE,77,260,6.212531039397242,LAC,2014,2014,26.10539435620353
10677,DB,CB,70,180,2.639960731243017,LAC,2021,2021,24.66416462901
10679,OL,T,79,312,0.27192290214467885,LAC,2020,2020,20.383759809943054
10680,RB,RB,70,200,7.373348559711398,LAC,2017,2017,29.029626876265368
10681,DL,DT,76,314,8.312378210466571,LAC,2016,2016,28.685569630725563
10683,TE,TE,74,230,1.1927351654164144,LAC,2018,2018,22.19525008753533
10684,DB,CB,72,190,-1.2578681559088878,LAC,2018,2018,24.32130827464161
10685,OL,C,76,308,0.7313802525749924,LAC,2017,2017,25.62479824794603
10691,TE,TE,77,235,0.5904220612514635,LAC,2018,2018,24.27908615326364
10697,OL,T,80,314,-0.1421465369405461,LAC,2019,2019,15.863383883006033
10698,LB,OLB,75,225,2.33868731792169,LAC,2020,2020,26.794971307981132
10702,RB,RB,71,240,1.0294574815983573,LAC,2020,2020,24.31013728206272
10705,DB,CB,72,190,0.8723153800284503,LAC,2017,2017,26.62343804144579
10706,DB,DB,73,186,-1.1430193120737286,LAC,2019,2019,23.674815665015466
10707,TE,TE,75,240,2.8201581867554846,LAC,2016,2016,27.13079608572341
10710,DL,NT,73,311,13.935311394967481,LAC,2007,2007,33.512027676837995
10714,DB,CB,71,185,0.07287409801551539,LAC,2017,2017,24.748398265901884
10718,OL,T,78,297,1.0731969910016945,LAC,2018,2018,26.739485375170066
10720,OL,G,78,300,2.84975701120174,LAC,2021,2021,24.42793938459763
10721,OL,OG,78,301,2.191707497107065,LAC,2015,2015,20.389734159818687
10723,DL,DE,76,265,-0.08371795984921201,LAC,2023,2023,21.32647562807527
10729,OL,T,77,314,9.880453871616831,LAC,2010,2010,29.696208908898654
10731,DB,CB,69,188,5.606470144030271,LAC,2015,2015,26.074304269564305
10735,SPEC,K,69,192,6.178694716810476,LAC,2013,2013,23.83196236944848
10737,DB,CB,72,192,1.2292147842970504,LAC,2023,2023,19.598315098617977
10738,SPEC,P,73,216,2.6030946849488337,LAC,2022,2022,22.339840942194527
10739,OL,G,76,305,0.14946472125295607,LAC,2017,2017,23.72010441684537
10740,WR,WR,73,192,2.4851899166788916,LAC,2017,2017,26.900312483321166
10742,DL,DT,74,292,6.26477531097798,LAC,2014,2014,28.21847794523999
10744,DL,DE,75,286,2.2753907379990146,LAC,2021,2021,25.70762809082758
10752,LB,LB,72,235,-0.15171443357722914,LAC,2017,2017,21.732168750168825
10753,QB,QB,72,229,12.53335924470545,LAC,2009,2009,27.289186555881887
10756,OL,G,76,322,0.8394685045184047,LAC,2019,2019,21.67718679139747
10759,OL,OT,78,330,7.218194711754256,LAC,2011,2011,26.53520747448322
10761,DL,DT,78,320,1.057368305378225,LAC,2018,2018,21.74605284009339
10763,DL,DE,76,235,3.872197000072978,LAC,2021,2021,24.819927630800336
10764,DB,CB,74,195,0.6849132688058914,LAC,2021,2021,23.362278807950023
10765,DL,NT,74,305,8.428253958043939,LAC,2015,2015,29.605808147117752
10766,DL,DT,76,310,1.3326075103241974,LAC,2022,2022,22.37658552849427
10769,SPEC,LS,73,247,2.933128072341069,LAC,2019,2019,20.245670839349565
10773,OL,C,75,301,9.777279299223393,LAC,2014,2014,27.878340070874103
10782,WR,WR,72,199,2.0651719657143865,LAC,2015,2015,23.53304116998404
10783,LB,ILB,74,232,1.4526167454861794,LAC,2023,2023,25.462447566107144
10790,DB,FS,71,212,7.08367908092658,LAC,2010,2010,25.822959672280394
10792,WR,WR,71,188,2.16307929620372,LAC,2019,2019,24.539242764141406
10799,DL,DT,75,296,0.8596249410946636,LAC,2020,2020,23.18191325803713
10802,LB,OLB,77,259,1.3076126681891964,LAC,2018,2018,23.003129933979213
10807,DB,SS,73,208,6.475432986232949,LAC,2015,2015,28.39386972901225
10809,DB,CB,74,195,3.3522026788671444,LAC,2022,2022,23.024859481701842
10811,DL,DT,74,334,0.4240668615184512,LAC,2018,2018,21.146473903775885
10820,WR,WR,70,175,0.03944704824073949,LAC,2023,2023,22.00381128758006
10821,LB,OLB,77,246,-1.4359095238685275,LAC,2020,2020,19.71457032310463
10824,DB,SS,74,215,4.684184183572492,LAC,2018,2018,26.294953510609943
10825,RB,RB,70,210,2.2810092502818065,LAC,2018,2018,22.170321866465
10827,DB,FS,76,220,0.8674043738451638,LAC,2016,2016,23.059791477181882
10828,OL,C,77,300,1.0126374096440718,LAC,2017,2017,22.50850064917734
10829,TE,TE,80,237,3.8418461556276795,LAC,2019,2019,25.119144238492787
10831,OL,OG,76,315,6.243092969594733,LAC,2016,2016,25.450682288590233
10834,SPEC,P,74,221,18.30791625061611,LAC,2004,2004,34.137364786377624
10840,DB,FS,71,212,9.818550930752483,LAC,2008,2008,29.06500418752084
10841,QB,QB,73,224,4.893662997468685,LAC,2019,2019,25.829713110550706
10844,QB,QB,74,210,0.9955815140020298,LAC,2017,2017,22.68850322901911
10845,RB,RB,72,200,1.7031726099180378,LAC,2023,2023,26.602945539968793
10846,LB,LB,74,232,-1.6380290574360168,LAC,2019,2019,18.871905822312222
10852,LB,ILB,72,232,7.213624534645313,LAC,2015,2015,26.92112958434629
10856,OL,C,73,301,-0.6220348055543814,LAC,2018,2018,18.417317591877964
10865,OL,T,79,315,2.5827375831738646,LAC,2021,2021,24.55207926555648
10867,WR,WR,74,202,0.4968735905075971,LAC,2019,2019,20.11731844060169
10870,RB,FB,75,243,1.0697714549838502,LAC,2020,2020,22.192219506735544
10876,TE,TE,75,240,5.800302471634692,LAC,2017,2017,25.31608307948163
10878,WR,WR,75,211,3.6838561370311234,LAC,2015,2015,25.14048154912413
10890,TE,TE,76,244,1.8580141953021454,LAC,2021,2021,22.195028101621144
10894,OL,C,78,303,1.1718037270347654,LAC,2022,2022,21.62965121353637
10895,WR,WR,70,187,1.981512135611362,LAC,2014,2014,26.25877142309975
10896,RB,RB,73,215,2.1450637459593818,LAC,2022,2022,24.07067820312062
10899,DB,CB,73,198,6.793175688218677,LAC,2018,2018,25.63312127770854
10900,SPEC,P,78,208,4.877942867878723,LAC,2018,2018,24.912892663892645
10901,DB,FS,74,193,1.5421516138175106,LAC,2022,2022,26.370216034213747
10902,DB,CB,70,185,1.8406377678540935,LAC,2022,2022,22.81811668099567
10905,WR,WR,73,212,3.6294172375992173,LAC,2019,2019,23.162038820014676
10906,DL,DE,76,240,-0.34804711194016713,LAC,2019,2019,20.386374721389096
10907,OL,T,78,319,0.2853193230095682,LAC,2018,2018,21.101470564127542
10908,OL,G,76,325,2.5212799050138144,LAC,2022,2022,22.575900488656227
10915,TE,TE,77,254,12.3216785413765,LAC,2009,2009,28.065879282265065
10923,DB,SS,71,194,6.16805980596682,LAC,2014,2014,24.069241670282818
10926,TE,TE,76,260,8.004851518146621,LAC,2010,2010,25.944755313979897
10928,DB,CB,74,210,1.818496837864333,LAC,2013,2017,24.456089823411226
10929,LB,OLB,75,252,4.822934953557145,LAC,2014,2014,24.613579892944255
10934,DL,DT,76,340,0.17847666388538974,LAC,2023,2023,21.710610286531693
10943,DL,DE,77,280,9.428857707813567,LAC,2016,2016,31.14037644597929
10944,OL,C,75,330,-1.4741321320421057,LAC,2023,2023,23.558121807447364
10946,WR,WR,74,172,1.4140723266822448,LAC,2020,2020,22.425600742402104
10953,OL,G,74,310,0.32910677871012955,LAC,2023,2023,20.968647723730275
10954,WR,WR,74,225,2.2528426344274837,LAC,2018,2018,21.848129216752163
10955,DL,DE,75,243,-0.4482246163001494,LAC,2019,2019,23.07179430800637
10956,SPEC,LS,73,224,11.307749670734104,LAC,2012,2012,29.506010302469296
10958,WR,WR,74,210,1.0310768575839169,LAC,2021,2021,21.948764019663162
10961,OL,OG,79,315,0.10343812930810638,LAC,2020,2020,20.44507754024057
10962,RB,RB,71,219,6.042076040143744,LAC,2020,2020,24.690120410077842
10964,WR,WR,73,209,1.2773584619646758,LAC,2017,2017,23.534267306361762
10965,QB,QB,78,237,3.9777210208162868,LAC,2020,2020,22.153528182796876
10967,WR,WR,72,197,0.32208231076698546,LAC,2020,2020,24.215195005112765
10970,WR,WR,75,215,1.988907996051398,LAC,2019,2019,22.32454630960614
10971,WR,WR,74,211,10.18698562773987,LAC,2013,2013,28.831618050914322
10974,QB,QB,74,220,13.823279915677706,LAC,2006,2006,29.002340024693282
10977,DB,CB,71,190,3.2257615231117542,LAC,2019,2019,24.2333011896935
10978,LB,ILB,75,234,4.017613251933657,LAC,2020,2020,24.15568739097244
10984,DB,CB,72,200,-0.97536602727825,LAC,2020,2020,21.217082583192294
10986,DL,DE,75,269,11.303507931934758,LAC,2014,2014,32.85587334907811
10988,OL,T,81,330,10.66470274533311,LAC,2008,2008,29.820688013313656
10991,LB,LB,72,231,0.447079162632698,LAC,2016,2016,20.723637045551282
10993,LB,OLB,75,250,8.001824853681937,LAC,2014,2014,26.17863757648422
10994,LB,LB,72,231,0.5024291616147929,LAC,2018,2018,23.541962784957892
10996,TE,TE,75,250,9.217996507488962,LAC,2011,2011,31.04998413722912
10997,OL,OG,76,285,-0.7597031174802871,LAC,2019,2019,22.032043859265897
11012,WR,WR,74,196,-0.7710685530880912,LAC,2017,2017,22.837677501947873
11017,DB,CB,72,180,0.47154238041820573,LAC,2018,2018,23.549555112966154
11018,DL,DT,75,315,1.1688551216616498,LAC,2015,2015,25.6563274118782
11021,WR,WR,70,195,-1.2284438312657626,LAC,2018,2018,17.2409089726619
11026,DB,FS,73,200,-0.07558800907853325,LAC,2021,2021,23.28152627225408
11030,DB,DB,72,185,0.913930307209107,LAC,2022,2022,24.6072233028535
11031,OL,T,79,325,1.849679539728128,LAC,2019,2019,20.617328265538543
11033,WR,WR,71,200,-0.32669621318636405,LAC,2020,2020,19.999976282756712
11034,QB,QB,74,210,-1.0425776946705763,LAC,2023,2023,19.56863011647429
11036,DB,DB,72,195,-1.17223375343664,LAC,2018,2018,19.721855979839585
11038,DB,CB,74,196,7.464369863546574,LAC,2017,2017,26.26162480261155
11039,TE,TE,77,252,-0.5505519317084877,LAC,2023,2023,22.099819273913944
11041,DB,CB,74,201,2.3163583215361445,LAC,2020,2020,25.35280012741004
11046,TE,TE,76,230,-0.8852486861242225,LAC,2017,2017,23.542959835250116
11051,OL,C,77,298,10.181062742771083,LAC,2011,2011,27.45109779760419
11055,WR,WR,76,218,8.303278037316064,LAC,2017,2017,26.122888628715277
11056,SPEC,LS,73,237,10.586165800392783,LAC,2010,2010,32.04195974030739
11058,LB,ILB,73,220,-0.4124138182164804,LAC,2023,2023,23.00479819808575
11059,WR,WR,75,195,0.25719897035592737,LAC,2023,2023,22.345768962987144
11061,WR,WR,68,180,-0.24066517453021302,LAC,2017,2017,22.778207728938785
11062,DL,DT,75,275,7.007880184694728,LAC,2016,2016,26.84590856558343
11066,DB,FS,72,206,1.6743889478514964,LAC,2019,2019,24.221241629591276
11067,LB,LB,73,241,-0.1643352058853912,LAC,2020,2020,21.212831962868744
11068,LB,ILB,74,227,0.21209335307417523,LAC,2023,2023,22.686075216030385
11071,WR,WR,73,210,1.0066413004180492,LAC,2016,2016,19.68355680955364
11073,QB,QB,75,225,-1.0158788269899783,LAC,2018,2018,19.913316231456154
11074,DL,DT,76,309,7.611457446168789,LAC,2013,2013,25.973997858737462
11076,LB,ILB,76,235,1.39972889549629,LAC,2021,2021,22.231030160433573
11077,SPEC,K,72,200,9.78271730777952,LAC,2005,2005,26.99487560588617
11079,SPEC,K,74,194,2.1594625068041293,LAC,2016,2016,22.444536503116726
11080,TE,TE,78,261,7.107212484508116,LAC,2016,2016,23.94622061435944
11081,OL,T,80,325,0.5136144642310962,LAC,2023,2023,23.45693107775157
11083,WR,WR,72,175,0.03471374875256186,LAC,2023,2023,21.859272586304005
