status,display_name,first_name,last_name,esb_id,gsis_id,suffix,birth_date,college_name,position_group,position,jersey_number,height,weight,years_of_experience,team_abbr,team_seq,current_team_id,football_name,entry_year,rookie_year,draft_club,college_conference,status_description_abbr,status_short_description,gsis_it_id,short_name,smart_id,headshot,draft_number,uniform_number,draft_round,season
DEV,Delrick Abrams,Delrick,Abrams,ABR348434,00-0035774,,04-04-1997,Colorado,DB,CB,25,75,185,0,LA,,2510,Delrick,2020,2020,,Pacific Twelve Conference,P01,Practice Squad,52676,D.Abrams,32004142-5234-8434-3c41-b2aaeb1657b9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l1cvw8cwhbo5g3ff1gpo",,25,,2020
ACT,Demarcus Robinson,Demarcus,Robinson,ROB399065,00-0032775,,21-09-1994,Florida,WR,WR,15,73,203,8,LA,1,2510,Demarcus,2016,2016,KC,Southeastern Conference,A01,Active,43415,D.Robinson,3200524f-4239-9065-1db8-5ff5da8a3829,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ceqqkylismka583qo9kk",126,15,,
RET,Demetrius Fields,Demetrius,Fields,FIE489905,00-0030374,,,,WR,WR,17,72,210,0,LA,,2510,,,,,,,,,,32004649-4548-9905-f6f9-140e0bfe28ce,,,,,
RET,Derek Stanley,Derek,Stanley,STA439399,00-0025636,,,,WR,WR,19,71,182,2,LA,,2510,,,,,,,,,,32005354-4143-9399-964a-5c3113de3cb7,,,,,
ACT,Derion Kendrick,Derion,Kendrick,KEN059344,00-0037842,,,Georgia,DB,CB,1,72,190,2,LA,,2510,Derion,2022,2022,LA,Southeastern Conference,A01,Active,54677,D.Kendrick,32004b45-4e05-9344-2576-7ccf3101d997,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jbsryyp8tuswsp2ismee",212,1,,
CUT,Derrick Moncrief,Derrick,Moncrief,MON116591,00-0035751,,25-06-1993,Oklahoma State,LB,LB,47,74,220,,LA,,2510,Derrick,2020,2020,,Big Twelve Conference,W03,Waivers/No Rec.,45800,D.Moncrief,32004d4f-4e11-6591-ce91-8c8717629406,,,47,,
ACT,Desjuan Johnson,Desjuan,Johnson,JOH202189,00-0039061,,,Toledo,DL,DT,94,75,275,0,LA,,2510,Desjuan,2023,2023,LA,Mid-American Conference,I01,Inactive,56124,D.Johnson,32004a4f-4820-2189-6e26-1076b497c1d2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/drpaq4pmgr1tw55imjmb",259,94,,
RET,Desmond Kitchings,Desmond,Kitchings,KIT041528,00-0019680,,,,WR,WR,18,69,179,2,LA,,2510,,,,,,,,,,32004b49-5404-1528-b386-f055337a3609,,,,,
RET,Devin Bishop,Devin,Bishop,BIS248169,00-0027280,,,,LB,LB,,73,239,0,LA,,2510,,,,,,,,,,32004249-5324-8169-19e0-42e5fbac767c,,,,,
CUT,Devlin Hodges,Devlin,Hodges,HOD363523,00-0035577,,12-04-1996,Samford,QB,QB,19,73,210,2,LA,1,2510,Devlin,2019,2019,,Southern Conference,W03,Waivers/No Rec.,48728,D.Hodges,3200484f-4436-3523-9f45-2df444e0e2ab,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ehkdoer4nv2qp2ddam83",,19,,
RET,Dexter Coakley,Dexter,Coakley,COA345732,00-0003140,,,,LB,LB,52,70,230,10,LA,,2510,,,,,,,,,,3200434f-4134-5732-38ee-644732e0fa83,,,,,
RET,Dexter Davis,Dexter,Davis,DAV264007,00-0003968,,,,DB,CB,29,70,184,6,LA,,2510,,,,,,,,,,32004441-5626-4007-7a6a-5a63643ff3f3,,,,,
RET,Dionte Dinkins,Dionte,Dinkins,DIN421666,00-0028387,,,,DB,DB,30,73,195,0,LA,,2510,,,,,,,,,,32004449-4e42-1666-8713-297fe336a3a1,,,,,
UFA,Dominique Easley,Dominique,Easley,EAS071808,00-0031425,,28-04-1992,Florida,LB,OLB,91,74,263,6,LA,1,2510,Dominique,2014,2014,NE,Southeastern Conference,A01,Active,41255,D.Easley,32004541-5307-1808-9777-a5702233aa10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dvbelbtcbtresog2p0qk",29,,,
RET,Donald Sellers,Donald,Sellers,SEL367035,00-0014652,,,,WR,WR,16,72,195,1,LA,,2510,,,,,,,,,,32005345-4c36-7035-4311-63238ac41831,,,,,
RET,Donnell Baker,Donnell,Baker,BAK159565,00-0000626,,,,WR,WR,83,72,180,0,LA,,2510,,,,,,,,,,32004241-4b15-9565-5b78-0292509a2e62,,,,,
CUT,Donovan Olumba,Donovan,Olumba,OLU415291,00-0034562,,26-09-1995,Portland State,DB,CB,49,74,205,1,LA,1,2510,Donovan,2018,2018,,Big Sky Conference,W03,Waivers/No Rec.,46746,D.Olumba,32004f4c-5541-5291-cc05-801467112c0c,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wkntgh5bd86kzwmtj85u",,49,,
ACT,Donte Deayon,Donte,Deayon,DEA784751,00-0032641,,28-01-1994,Boise State,DB,CB,21,69,158,4,LA,1,2510,Donte,2016,2016,,Mountain West Conference,A01,Active,43761,D.Deayon,32004445-4178-4751-4761-bb57f4a2199c,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v6br1z7iifzh2wjzwnx0",,21,,
RES,Drake Jackson,Drake,Jackson,JAC141062,00-0036747,,,Kentucky,OL,C,60,74,305,,LA,,2510,Drake,2021,2021,,Southeastern Conference,R23,Reserve/Future,53952,D.Jackson,32004a41-4314-1062-cde2-59ddea8a0ec4,,,60,,
CUT,Dresser Winn,Dresser,Winn,WIN445342,00-0038385,,,Tennessee-Martin,QB,QB,16,75,215,0,LA,,2510,Dresser,2023,2023,,Ohio Valley Conference,W03,Waivers/No Rec.,56165,D.Winn,32005749-4e44-5342-85ee-5364625b81ca,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d2ilpmcluellj2z8oevw",,16,,
RET,Drew Miller,Drew,Miller,MIL242835,00-0026441,,,,OL,C,67,77,303,1,LA,,2510,,,,,,,,,,32004d49-4c24-2835-9256-d600070465b9,,,,,
RET,Drew Strojny,Drew,Strojny,STR571124,00-0022729,,,,OL,T,77,79,311,1,LA,,2510,,,,,,,,,,32005354-5257-1124-da18-7ac6b1ac84c5,,,,,
RET,Drew Thomas,Drew,Thomas,THO119724,00-0030055,,,,DB,DB,41,69,188,0,LA,,2510,,,,,,,,,,32005448-4f11-9724-3f52-ff9da8800845,,,,,
RET,Drew Wahlroos,Drew,Wahlroos,WAH428791,00-0021517,,,,LB,LB,58,75,240,3,LA,,2510,,,,,,,,,,32005741-4842-8791-4ad4-28e53070d16e,,,,,
ACT,Duke Shelley,YaQuis,Shelley,SHE331331,00-0035696,,08-10-1996,Kansas State,DB,CB,26,68,183,5,LA,1,2510,Duke,2019,2019,CHI,Big Twelve Conference,A01,Active,47988,D.Shelley,32005348-4533-1331-6e69-c0997c803284,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/letgesciawn8lmzowf3t",205,26,,
RET,Dustin Cohen,Dustin,Cohen,COH421666,00-0019351,,,,LB,LB,56,75,241,1,LA,,2510,,,,,,,,,,3200434f-4842-1666-1058-25b64003c2b7,,,,,
RET,Dusty McGrorty,Dusty,McGrorty,MCG778635,00-0022311,,,,RB,RB,36,70,218,0,LA,,2510,,,,,,,,,,32004d43-4777-8635-970c-d84fd9a66d75,,,,,
RET,Dwaine Carpenter,Dwaine,Carpenter,CAR298059,00-0021888,,,,DB,DB,27,73,208,4,LA,,2510,,,,,,,,,,32004341-5229-8059-e118-6f2b487d9a09,,,,,
RET,Dwayne White,Dwayne,White,WHI158644,00-0017531,,,,OL,G,67,74,315,7,LA,,2510,,,,,,,,,,32005748-4915-8644-9ffb-90c44d331ed9,,,,,
RET,Dwight Anderson,Dwight,Anderson,AND207644,00-0022302,,,,DB,DB,20,70,185,3,LA,,2510,,,,,,,,,,3200414e-4420-7644-65ae-86a5c457ae67,,,,,
RET,Dylan Thompson,Dylan,Thompson,THO537623,00-0031510,,,,QB,QB,2,75,218,2,LA,,2510,,,,,,,,,,32005448-4f53-7623-1476-26074ebfd0ff,,,,,
RET,E.J. Reid,E.J.,Reid,REI266300,00-0027536,,,,DL,DT,,74,320,0,LA,,2510,,,,,,,,,,32005245-4926-6300-a378-281e124dbec9,,,,,
ACT,Earnest Brown,Earnest,Brown,BRO823765,00-0036855,,,Northwestern,DL,DE,90,77,270,1,LA,,2510,Earnest,2021,2021,LA,Big Ten Conference,A01,Active,53603,E.Brown,32004252-4f82-3765-be2d-5cc53c3415f5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hgmehcvwhxtnr4n6vuro",174,90,,
CUT,Earnest Edwards,Earnest,Edwards,EDW353763,00-0035931,,30-03-1998,Maine,WR,WR,18,70,175,0,LA,,2510,Earnest,2020,2020,,Colonial Athletic Association,A01,Active,52833,,32004544-5735-3763-4c70-d66a8ea94720,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kucgatl2xipanx2plgp0",,,,2020
RET,Eddie Kennison,Eddie,Kennison,KEN711183,00-0009163,,,,WR,WR,86,73,201,13,LA,,2510,,,,,,,,,,32004b45-4e71-1183-a177-5c53793fcd4b,,,,,
RET,Eddie Wide,Eddie,Wide,WID263360,00-0028399,,,,RB,RB,30,70,195,0,LA,,2510,,,,,,,,,,32005749-4426-3360-35a2-fddbf06ed4e6,,,,,
CUT,Ejuan Price,Ejuan,Price,PRI149241,00-0033974,,30-01-1993,Pittsburgh,LB,OLB,51,71,255,2,LA,1,2510,Ejuan,2017,2017,LA,Atlantic Coast Conference,A01,Active,45047,E.Price,32005052-4914-9241-ec6d-467028165734,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r4ogigu8ftfo8c116uzh",234,,,
RET,Emile Harry,Emile,Harry,HAR654056,00-0007040,,,,WR,WR,,71,168,6,LA,,2510,,,,,,,,,,32004841-5265-4056-7790-54c079220b3c,,,,,
RET,Emory Blake,Emory,Blake,BLA574783,00-0029860,,,,WR,WR,16,72,192,1,LA,,2510,,,,,,,,,,3200424c-4157-4783-b299-a59e5b6b4aac,,,,,
RET,Eric Bassey,Eric,Bassey,BAS647891,00-0023979,,,,DB,DB,41,73,200,3,LA,,2510,,,,,,,,,,32004241-5364-7891-16be-7a4f8ba55cbf,,,,,
RET,Eric Crouch,Eric,Crouch,CRO551320,00-0021220,,,,WR,WR,89,72,205,0,LA,,2510,,,,,,,,,,32004352-4f55-1320-d45d-e84e01a85651,,,,,
RET,Eric Stevens,Eric,Stevens,STE606391,00-0029768,,,,RB,RB,,71,240,0,LA,,2510,,,,,,,,,,32005354-4560-6391-5629-7ae447d21b46,,,,,
ACT,Eric Weddle,Eric,Weddle,WED290361,00-0025424,,04-01-1985,Utah,DB,FS,20,71,195,13,LA,1,2510,Eric,2007,2007,SD,Pacific Twelve Conference,P07,PS; Vet,32230,E.Weddle,32005745-4429-0361-2ae4-59ca6faa52bc,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkawujcrkiyelnzqnups",37,20,,
ACT,Ernest Jones,Ernest,Jones,JON293997,00-0036994,,,South Carolina,LB,ILB,53,74,230,3,LA,,2510,Ernest,2021,2021,LA,Southeastern Conference,A01,Active,53532,E.Jones,32004a4f-4e29-3997-86e4-8e62c948066a,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ola6b2qmmo7vli62fwvg",103,53,,
ACT,Ethan Evans,Ethan,Evans,EVA187184,00-0039059,,,Wingate,SPEC,P,42,76,235,0,LA,,2510,Ethan,2023,2023,LA,South Atlantic Conference,A01,Active,56088,E.Evans,32004556-4118-7184-c7e7-f4359b1fb8d6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u8nfppomrbtjbdykdsy2",223,42,,
RET,Etienne Sabino,Etienne,Sabino,SAB715577,00-0030264,,,,LB,OLB,59,74,247,1,LA,,2510,,,,,,,,,,32005341-4271-5577-ff7c-90b6e1da4e74,,,,,
UFA,Eugene Sims,Eugene,Sims,SIM697600,00-0027787,,18-03-1986,West Texas A&M,DL,DE,97,78,269,8,LA,1,2510,Eugene,2010,2010,STL,Lone Star Conference,A01,Active,35628,,32005349-4d69-7600-362e-36b33e4ed77b,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lg8kzdemlswcagbsd33l",189,,,
RET,Fakhir Brown,Fakhir,Brown,BRO431077,00-0001934,,,,DB,CB,34,71,195,9,LA,,2510,,,,,,,,,,32004252-4f43-1077-8c2d-c2d6afe76500,,,,,
CUT,Folarin Orimolade,Folarin,Orimolade,ORI553720,00-0033247,,23-11-1995,Dartmouth,LB,LB,56,70,229,0,LA,1,2510,Folarin,2017,2017,,Ivy League,A01,Active,45095,F.Orimolade,32004f52-4955-3720-eb01-9b7c6e1d0bed,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nraewrvjnfvndpv63sth",,,,
RET,Fred Gibson,Fred,Gibson,GIB647154,00-0023565,,,,WR,WR,,76,202,1,LA,,2510,,,,,,,,,,32004749-4264-7154-e573-2a587983a86f,,,,,
RET,Fred Robbins,Fred,Robbins,ROB033102,00-0019706,,,,DL,DT,98,76,322,12,LA,,2510,,,,,,,,,,3200524f-4203-3102-5732-0aa4599abea8,,,,,
RET,Fred Russell,Fred,Russell,RUS507569,00-0022469,,,,RB,RB,36,70,195,1,LA,,2510,,,,,,,,,,32005255-5350-7569-96bd-185109fbc6b6,,,,,
RET,Fred Weary,Fred,Weary,WEA053051,00-0017341,,,,DB,DB,32,70,181,6,LA,,2510,,,,,,,,,,32005745-4105-3051-485b-5669fbbe58b6,,,,,
RET,Freddie Capshaw,Freddie,Capshaw,CAP741598,00-0021667,,,,SPEC,P,4,71,183,1,LA,,2510,,,,,,,,,,32004341-5074-1598-c23c-5cd436d42e25,,,,,
RET,Garrett Goebel,Garrett,Goebel,GOE235433,00-0029765,,,,DL,DT,69,76,292,0,LA,,2510,,,,,,,,,,3200474f-4523-5433-e15b-10cb8f0e107f,,,,,
RET,Garrett Lindholm,Garrett,Lindholm,LIN184113,00-0027200,,,,SPEC,K,1,69,190,1,LA,,2510,,,,,,,,,,32004c49-4e18-4113-245c-dd0f1611cbbd,,,,,
RET,Gary Stills,Gary,Stills,STI406525,00-0015725,,,,LB,LB,55,74,250,10,LA,,2510,,,,,,,,,,32005354-4940-6525-42d1-a433926f642e,,,,,
CUT,George Silvanic,George,Silvanic,,00-0036607,,,Air Force,DL,DT,62,77,285,,LA,,2510,George,2021,2021,,Mountain West Conference,W03,Waivers/No Rec.,53872,G.Silvanic,,,,62,,
RET,Glenn Young,Glenn,Young,YOU240421,00-0018418,,,,DL,DE,,75,253,1,LA,,2510,,,,,,,,,,3200594f-5524-0421-f617-b8654e94ab9c,,,,,
RES,Grant Haley,Grant,Haley,HAL122887,00-0034502,,06-01-1996,Penn State,DB,CB,36,69,190,3,LA,1,2510,Grant,2018,2018,,Big Ten Conference,R01,R/Injured,46686,G.Haley,32004841-4c12-2887-110f-5e31f6f469a2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bfcvlqgbqkkpm3fpxlsv",,36,,
DEV,Grant Miller,Grant,Miller,MIL277140,00-0038947,,,Baylor,OL,G,63,76,312,0,LA,,2510,Grant,2023,2023,,Big Twelve Conference,P01,Practice Squad,56659,G.Miller,32004d49-4c27-7140-deac-c2a1bc3e60b7,,,63,,
RET,Grant Williams,Grant,Williams,WIL302906,00-0017804,,,,OL,T,77,79,320,9,LA,,2510,,,,,,,,,,32005749-4c30-2906-af5c-59ca3dcd9e8d,,,,,
RET,Greg Mathews,Greg,Mathews,MAT158179,00-0027365,,,,WR,WR,82,75,209,1,LA,,2510,,,,,,,,,,32004d41-5415-8179-efac-bfdd89ccc719,,,,,
ACT,Greg Reaves,Greg,Reaves,REA663213,00-0035940,,,,LB,LB,47,74,241,0,LA,,2510,,,,,,,,,,32005245-4166-3213-c7c8-c210992eabfd,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e0hbr2q2m8webjdt0q55",,,,2020
RET,Greg Reid,Greg,Reid,REI277175,00-0030638,,,,DB,DB,39,68,190,0,LA,,2510,,,,,,,,,,32005245-4927-7175-897c-440dabbda341,,,,,
RET,Greg Robinson,Greg,Robinson,ROB492026,00-0013867,,,,RB,RB,28,70,205,4,LA,,2510,,,,,,,,,,3200524f-4249-2026-bb98-187799cc5e78,,,,,
RET,Hanik Milligan,Hanik,Milligan,MIL628031,00-0022025,,,,DB,DB,37,75,200,5,LA,,2510,,,,,,,,,,32004d49-4c62-8031-2340-428b0ec0a8fa,,,,,
RET,Hank Fraley,Hank,Fraley,FRA036253,00-0019133,,,,OL,C,65,75,310,12,LA,,2510,,,,,,,,,,32004652-4103-6253-6631-516a996c1e31,,,,,
RET,Harrison Smith,Harrison,Smith,SMI317840,00-0023849,,,,DB,DB,,74,200,1,LA,,2510,,,,,,,,,,3200534d-4931-7840-710e-2345e9f46584,,,,,
RET,Harvey Dahl,Harvey,Dahl,DAH255392,00-0023180,,,,OL,G,62,77,306,7,LA,,2510,,,,,,,,,,32004441-4825-5392-fe3f-46b6b8e503c5,,,,,
RET,Heath Irwin,Heath,Irwin,IRW357325,00-0008052,,,,OL,G,63,76,300,7,LA,,2510,,,,,,,,,,32004952-5735-7325-422b-f86276f8c189,,,,,
DEV,Henry Krieger-Coble,Henry,Krieger-Coble,KRI288110,00-0032523,,12-06-1992,Iowa,TE,TE,87,76,246,1,LA,1,2510,Henry,2016,2016,,Big Ten Conference,A01,Active,43643,H.Krieger-Coble,32004b52-4928-8110-9d52-573118ea9b9b,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lrfveyhfonoyehr4aerg",,,,
RET,Henry Rolling,Henry,Rolling,ROL726754,00-0013997,,,,LB,LB,,74,225,8,LA,,2510,,,,,,,,,,3200524f-4c72-6754-ca85-9dad216b66d3,,,,,
RET,Herman O'Berry,Herman,O'Berry,OBE677964,00-0012237,,,,DB,DB,24,69,182,1,LA,,2510,,,,,,,,,,32004f42-4567-7964-9f0d-90ba8c92eaf7,,,,,
RES,Hunter Long,Hunter,Long,LON317078,00-0037004,,,Boston College,TE,TE,84,77,253,3,LA,,2510,Hunter,2021,2021,MIA,Atlantic Coast Conference,R01,R/Injured,53510,H.Long,32004c4f-4e31-7078-2c2a-6aecda5dccae,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vuw8hkbyjc4kahbpgyge",81,84,,
RET,Ian Campbell,Ian,Campbell,CAM360546,00-0026595,,,,DL,NT,75,76,263,0,LA,,2510,,,,,,,,,,32004341-4d36-0546-6b42-b64838e0a1f3,,,,,
RET,Isaiah Kacyvenski,Isaiah,Kacyvenski,KAC533348,00-0019474,,,,LB,LB,58,73,252,7,LA,,2510,,,,,,,,,,32004b41-4353-3348-f026-47f9cd17530d,,,,,
RET,Isiah Ferguson,Isiah,Ferguson,FER138429,00-0031808,,,,WR,WR,2,77,218,0,LA,,2510,,,,,,,,,,32004645-5213-8429-135b-bf02ea103bbd,,,,,
DEV,J.J Dielman,J.J,Dielman,DIE353490,00-0033959,,16-12-1993,Utah,OL,C,64,77,309,1,LA,1,2510,J.J,2017,2017,CIN,Pacific Twelve Conference,A01,Active,44989,J.Dielman,32004449-4535-3490-3608-93d8d8e63fe5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l46la68xk2a50h0xbpc9",176,,,
RET,J.T. Thomas,J.T.,Thomas,THO261994,00-0016282,,,,WR,WR,83,70,180,4,LA,,2510,,,,,,,,,,32005448-4f26-1994-fefd-fa19e29c18b4,,,,,
CUT,Ja'Von Rolland-Jones,Ja'Von,Rolland-Jones,ROL389788,00-0034536,,13-11-1994,Arkansas State,DL,DE,95,74,253,0,LA,1,2510,Ja'Von,2018,2018,,Sun Belt Conference,A01,Active,46720,,3200524f-4c38-9788-c5e1-10eb8098a7a8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ebjlju4ovlx7eq7xewah",,,,
RET,Jabara Williams,Jabara,Williams,WIL320179,00-0028166,,,,LB,LB,54,74,238,2,LA,,2510,,,,,,,,,,32005749-4c32-0179-eb5c-381bfa4f17ea,,,,,
RET,Jabriel Washington,Jabriel,Washington,WAS395869,00-0032944,,,,DB,DB,41,71,185,0,LA,,2510,,,,,,,,,,32005741-5339-5869-893c-65caa874b535,,,,,
CUT,Jachai Polite,Jachai,Polite,POL113764,00-0035528,,30-03-1998,Florida,LB,OLB,95,75,258,1,LA,1,2510,Jachai,2019,2019,NYJ,Southeastern Conference,P01,Practice Squad,47851,J.Polite,3200504f-4c11-3764-b3c6-cc83363f62fb,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vdcyyuwhwivcdu5escf3",68,95,,
RET,Jackie Slater,Jackie,Slater,SLA363377,00-0015035,,,,OL,T,,76,285,20,LA,,2510,,,,,,,,,,3200534c-4136-3377-13fe-7f321cb0819c,,,,,
RET,Jacob Bell,Jacob,Bell,BEL376590,00-0022875,,,,OL,G,63,77,304,8,LA,,2510,,,,,,,,,,32004245-4c37-6590-cbe6-d9a879e5abc1,,,,,
CUT,Jaiden Woodbey,Jaiden,Woodbey,WOO251349,00-0038371,,,Boston College,LB,ILB,48,72,222,0,LA,,2510,Jaiden,2023,2023,,Atlantic Coast Conference,W03,Waivers/No Rec.,56144,J.Woodbey,3200574f-4f25-1349-efce-ae02a3b1627f,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/abpt2imyf75zvk10knce",,48,,
CUT,Jairon McVea,Jairon,McVea,MCV190573,00-0037635,,,Baylor,DB,DB,40,68,185,,LA,,2510,Jairon,2022,2022,,Big Twelve Conference,W03,Waivers/No Rec.,55214,J.McVea,32004d43-5619-0573-7c13-716d9341f480,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fyurku4cyswly3iiy3px",,40,,
ACT,Jake Hummel,Jake,Hummel,HUM243174,00-0037633,,,Iowa State,LB,ILB,35,72,230,2,LA,,2510,Jake,2022,2022,,Big Twelve Conference,A01,Active,55212,J.Hummel,32004855-4d24-3174-5f1c-e6d317cf4f4b,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xhl5hr7vf9pviljwpqwa",,35,,
CUT,Jalen Greene,Jalen,Greene,GRE460594,00-0035610,,13-06-1996,Utah State,WR,WR,3,74,205,0,LA,1,2510,Jalen,2019,2019,,Mountain West Conference,A01,Active,48773,J.Greene,32004752-4546-0594-8472-7d9224b75e82,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/giscxahmc1gqdf26y8wy",,,,
RET,Jamaar Jarrett,Jamaar,Jarrett,JAR259323,00-0029198,,,,DL,DE,65,77,265,0,LA,,2510,,,,,,,,,,32004a41-5225-9323-794d-ad2d2a5064b6,,,,,
RET,Jamal Brooks,Jamal,Brooks,BRO125008,00-0018994,,,,LB,LB,,74,238,6,LA,,2510,,,,,,,,,,32004252-4f12-5008-7fbc-46b3aac1210b,,,,,
RET,James Broyles,James,Broyles,BRO829386,00-0021130,,,,OL,G,60,76,312,0,LA,,2510,,,,,,,,,,32004252-4f82-9386-70a3-6bcf2f2a495f,,,,,
RET,James Butler,James,Butler,BUT259550,00-0023053,,,,DB,DB,37,75,218,7,LA,,2510,,,,,,,,,,32004255-5425-9550-2717-49100ed73a93,,,,,
ACT,James Gilbert,James,Gilbert,GIL081855,00-0035932,,,,RB,RB,49,69,198,0,LA,,2510,,,,,,,,,,32004749-4c08-1855-b423-7d0a85154b44,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zcwq6asrbbssbnqicr4b",,,,2020
RET,James Hall,James,Hall,HAL355575,00-0019387,,,,LB,LB,96,74,265,12,LA,,2510,,,,,,,,,,32004841-4c35-5575-af31-23a89850b278,,,,,
ACT,Jamil Demby,Jamil,Demby,DEM294265,00-0034809,,20-06-1996,Maine,OL,G,64,77,321,2,LA,1,2510,Jamil,2018,2018,LA,Colonial Athletic Association,R01,R/Injured,46261,J.Demby,32004445-4d29-4265-5439-55e6f5234b45,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jskkiiw4tpcdf4qsfgv6",192,64,,
RES,Jaquarii Roberson,Jaquarii,Roberson,ROB081816,00-0037574,,,Wake Forest,WR,WR,84,74,185,,LA,,2510,Jaquarii,2022,2022,,Atlantic Coast Conference,R23,Reserve/Future,55162,J.Roberson,3200524f-4208-1816-2e61-67a80dd43408,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v3d6tzojkw7hixw6ces0",,84,,
RET,Jared Jenkins,Jared,Jenkins,JEN268840,00-0028629,,,,WR,WR,14,76,215,0,LA,,2510,,,,,,,,,,32004a45-4e26-8840-5025-334196770908,,,,,
RET,Jarrett Byers,Jarrett,Byers,BYE264861,00-0026594,,,,WR,WR,87,70,191,0,LA,,2510,,,,,,,,,,32004259-4526-4861-d573-42e1506bb288,,,,,
RET,Jarrid Bryant,Jarrid,Bryant,BRY425033,00-0030976,,,,DB,DB,41,75,185,0,LA,,2510,,,,,,,,,,32004252-5942-5033-6c50-c51612441a37,,,,,
RET,Jason Brown,Jason,Brown,BRO502739,00-0023558,,,,OL,C,60,75,320,7,LA,,2510,,,,,,,,,,32004252-4f50-2739-a936-fe27c6ec4ce5,,,,,
RET,Jason Craft,Jason,Craft,CRA155133,00-0003597,,,,DB,CB,31,70,187,10,LA,,2510,,,,,,,,,,32004352-4115-5133-5aa5-a4a01f0ccb47,,,,,
RET,Jason Fisk,Jason,Fisk,FIS699168,00-0005263,,,,DL,NT,96,75,300,12,LA,,2510,,,,,,,,,,32004649-5369-9168-1285-34672e615778,,,,,
RET,Jason Gavadza,Jason,Gavadza,GAV124930,00-0019636,,,,TE,TE,49,75,245,1,LA,,2510,,,,,,,,,,32004741-5612-4930-1501-02b0bd4fa808,,,,,
RET,Jason Sehorn,Jason,Sehorn,SEH474619,00-0014637,,,,DB,DB,42,74,213,10,LA,,2510,,,,,,,,,,32005345-4847-4619-a9a8-43ad34748184,,,,,
ACT,Jason Taylor,Jason,Taylor,TAY812805,00-0039060,,,Oklahoma State,DB,FS,25,72,215,0,LA,,2510,Jason,2023,2023,LA,Big Twelve Conference,A01,Active,56099,J.Taylor,32005441-5981-2805-475a-65a087a5aa71,,234,25,,
DEV,Javian Hawkins,Javian,Hawkins,HAW414463,00-0036827,,,Louisville,RB,RB,14,69,182,,LA,,2510,Javian,2021,2021,,Atlantic Coast Conference,P01,Practice Squad,54040,J.Hawkins,32004841-5741-4463-4c0c-4675ae4aaddb,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yjuje5ciobrhyexn7ljq",,14,,
RET,Jay Hughes,Jay,Hughes,HUG529426,00-0031812,,,,DB,DB,35,70,194,0,LA,,2510,,,,,,,,,,32004855-4752-9426-e00a-37f91601f480,,,,,
RET,Jay Moore,Jay,Moore,MOO389306,00-0025491,,,,DL,DE,,76,256,3,LA,,2510,,,,,,,,,,32004d4f-4f38-9306-7c60-9cd10a4afa41,,,,,
RET,Jeff Chadwick,Jeff,Chadwick,CHA020258,00-0002856,,,,WR,WR,,75,190,10,LA,,2510,,,,,,,,,,32004348-4102-0258-17cd-86640863e909,,,,,
RET,Jeff Hall,Jeff,Hall,HAL453412,00-0006660,,,,SPEC,K,5,71,190,1,LA,,2510,,,,,,,,,,32004841-4c45-3412-7b81-5cafc492008a,,,,,
RET,Jeff Wilkins,Jeff,Wilkins,WIL088118,00-0017693,,,,SPEC,K,14,74,205,14,LA,,2510,,,,,,,,,,32005749-4c08-8118-15e0-0a5c60d5e8e6,,,,,
DEV,Jeremiah Haydel,Jeremiah,Haydel,,00-0036602,,,Texas State,WR,WR,18,72,170,,LA,,2510,Jeremiah,2021,2021,,Sun Belt Conference,W03,Waivers/No Rec.,53867,J.Haydel,,,,18,,
